"_id",Location-Name,Index,Primary-Key,Location-Alpha-2-ISO,Location-Alpha-3-ISO,Location-Numeric-Code-ISO-MF-OTHER,Location-Name-ISO,Region-Numeric-Code-ISO1,Region-Name-ISO1,Region-Numeric-Code-ISO2,Region-Name-ISO2,Region-Numeric-Code-ISO3,Region-Name-ISO3,Subregion-Numeric-Code-ISO1,Subregion-Name-ISO1,Subregion-Numeric-Code-ISO2,Subregion-Name-ISO2,Subregion-Numeric-Code-ISO3,Subregion-Name-ISO3,Subregion-Numeric-Code-ISO4,Subregion-Name-ISO4,Subregion-Numeric-Code-ISO5,Subregion-Name-ISO5,Location-Alpha-2-IATI,Location-Alpha-3-IATI,Location-Name-IATI,Region-Numeric-Code-IATI,Region-Name-IATI,Location-Name-DAC,Region-Numeric-Code-DAC,Region-Name-DAC,Location-Name-UNDP-HDI,Location-Alpha-3-USGOV,Location-Numeric-Code-USGOV,Location-Name-USGOV1,Location-Name-USGOV2,Region-Numeric-Code-USGOV,Region-Name-USGOV,World-Bank-Income-Group,UNDP-HDI-Location-Reference,Location-Name-General1,Location-Name-General2,HDI,Coordinate-Reference-Point,Latitude,Longitude,Location Type,LocationNameFinalNotes,ISO2Note,ISO3Note,HDI Note,Numeric-Code-Note
58642a2568c6b627b89e0a91,Mongolia,GEOM156,MNG,MN,MNG,496,Mongolia,142,Asia,,,,,30,Eastern Asia,,,,,,,,,MN,MNG,MONGOLIA,789,"Far East Asia, regional",Mongolia,540,Asia (Middle East Asia),Mongolia,MNG,496,Mongolia,,3,Middle East and North Africa,Lower middle income,Mongolia,,,0.726620589,Ulaanbaatar,47.8863988,106.9057439,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a92,Macao,GEOM157,MAC,MO,MAC,446,"Macao, Special Administrative Region of China",142,Asia,,,,,30,Eastern Asia,,,,,,,,,MO,MAC,,589,"Middle East, regional",,540,Asia (Middle East Asia),,MAC,446,,,3,Middle East and North Africa,High income,,,,,Macau,22.198745,113.543873,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a93,Northern Mariana Islands,GEOM158,MNP,MP,MNP,580,Northern Mariana Islands,9,Oceania,,,,,57,Micronesia,,,,,,,,,MP,MNP,,889,"Oceania, regional",,831,Oceania,Small Island Developing States,MNP,580,,,1,East Asia and Oceania,High income,Small Island Developing States,,,0.66002928,Saipan,15.1515153,145.7297891,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a94,Martinique,GEOM159,MTQ,MQ,MTQ,474,Martinique,19,Americas,,,,,29,Caribbean,,,,,,,,,MQ,MTQ,,389,"North & Central America, regional",,377,America (North & Central America),Small Island Developing States,MTQ,474,,,6,Western Hemisphere,,Small Island Developing States,,,0.66002928,Fort-de-France,14.6160647,-61.0587804,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a95,Mauritania,GEOM160,MRT,MR,MRT,478,Mauritania,2,Africa,,,,,11,Western Africa,,,,,,,,,MR,MRT,MAURITANIA,289,"South of Sahara, regional",Mauritania,225,Africa (South of Sahara),Mauritania,MRT,478,Mauritania,,5,Sub-Saharan Africa,Lower middle income,Mauritania,,,0.505867208,Nouakchott,18.0735299,-15.9582372,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a96,Montserrat,GEOM161,MSR,MS,MSR,500,Montserrat,19,Americas,,,,,29,Caribbean,,,,,,,,,MS,MSR,,389,"North & Central America, regional",,377,America (North & Central America),Small Island Developing States,MSR,500,,,6,Western Hemisphere,,Small Island Developing States,,,0.66002928,Brades Estate,37.079987,-113.5069763,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a97,Malta,GEOM162,MLT,MT,MLT,470,Malta,150,Europe,,,,,39,Southern Europe,,,,,,,,,MT,MLT,MALTA,89,"Europe, regional",Malta,71,Europe,Malta,MLT,470,Malta,,2,Europe and Eurasia,High income,Malta,,,0.83897834,Valletta,35.8989085,14.5145528,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a98,Mauritius,GEOM163,MUS,MU,MUS,480,Mauritius,2,Africa,,,,,14,Eastern Africa,,,,,,,,,MU,MUS,MAURITIUS,289,"South of Sahara, regional",Mauritius,225,Africa (South of Sahara),Mauritius,MUS,480,Mauritius,,5,Sub-Saharan Africa,Upper middle income,Mauritius,,,0.776552444,Port Louis,-20.1608912,57.5012222,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a99,Maldives,GEOM164,MDV,MV,MDV,462,Maldives,142,Asia,,,,,34,Southern Asia,,,,,,,,,MV,MDV,MALDIVES,689,"South & Central Asia, regional",Maldives,540,Asia (Middle East Asia),Maldives,MDV,462,Maldives,,4,South and Central Asia,Upper middle income,Maldives,,,0.706365292,Malé,4.1754959,73.5093474,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a9a,Malawi,GEOM165,MWI,MW,MWI,454,Malawi,2,Africa,,,,,14,Eastern Africa,,,,,,,,,MW,MWI,MALAWI,289,"South of Sahara, regional",Malawi,225,Africa (South of Sahara),Malawi,MWI,454,Malawi,,5,Sub-Saharan Africa,Low income,Malawi,,,0.445415565,Lilongwe,-13.9626121,33.7741195,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a9b,Mexico,GEOM166,MEX,MX,MEX,484,Mexico,19,Americas,,,,,13,Central America,,,,,,,,,MX,MEX,MEXICO,389,"North & Central America, regional",Mexico,377,America (North & Central America),Mexico,MEX,484,Mexico,,6,Western Hemisphere,Upper middle income,Mexico,,,0.756207912,Mexico City,19.4326077,-99.133208,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a9c,Malaysia,GEOM167,MYS,MY,MYS,458,Malaysia,142,Asia,,,,,35,South-Eastern Asia,,,,,,,,,MY,MYS,MALAYSIA,789,"Far East Asia, regional",Malaysia,540,Asia (Middle East Asia),Malaysia,MYS,458,Malaysia,,4,South and Central Asia,Upper middle income,Malaysia,,,0.779245824,Kuala Lumpur,3.139003,101.686855,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a9d,Mozambique,GEOM168,MOZ,MZ,MOZ,508,Mozambique,2,Africa,,,,,14,Eastern Africa,,,,,,,,,MZ,MOZ,MOZAMBIQUE,289,"South of Sahara, regional",Mozambique,225,Africa (South of Sahara),Mozambique,MOZ,508,Mozambique,,5,Sub-Saharan Africa,Low income,Mozambique,,,0.416427561,Maputo,-25.891968,32.6051351,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a9e,Namibia,GEOM169,NAM,NA,NAM,516,Namibia,2,Africa,,,,,18,Southern Africa,,,,,,,,,NA,NAM,NAMIBIA,289,"South of Sahara, regional",Namibia,225,Africa (South of Sahara),Namibia,NAM,516,Namibia,,5,Sub-Saharan Africa,Upper middle income,Namibia,,,0.627616308,Windhoek,-22.5608807,17.0657549,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0a9f,New Caledonia,GEOM170,NCL,NC,NCL,540,New Caledonia,9,Oceania,,,,,54,Melanesia,,,,,,,,,NC,NCL,,889,"Oceania, regional",,831,Oceania,Small Island Developing States,NCL,540,,,1,East Asia and Oceania,High income,Small Island Developing States,,,0.66002928,Nouméa,-22.2558234,166.4505243,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0aa0,Niger,GEOM171,NER,NE,NER,562,Niger,2,Africa,,,,,11,Western Africa,,,,,,,,,NE,NER,NIGER (THE),289,"South of Sahara, regional",Niger,225,Africa (South of Sahara),Niger,NER,562,Niger,,5,Sub-Saharan Africa,Low income,Niger,,,0.348254389,Niamey,13.5115963,2.1253854,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0aa1,Norfolk Island,GEOM172,NFK,NF,NFK,574,Norfolk Island,9,Oceania,,,,,53,Australia and New Zealand,,,,,,,,,NF,NFK,,889,"Oceania, regional",,831,Oceania,,NFK,574,,,1,East Asia and Oceania,,,,,,Kingston,18.0179,76.8099,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0aa2,Nigeria,GEOM173,NGA,NG,NGA,566,Nigeria,2,Africa,,,,,11,Western Africa,,,,,,,,,NG,NGA,NIGERIA,289,"South of Sahara, regional",Nigeria,225,Africa (South of Sahara),Nigeria,NGA,566,Nigeria,,5,Sub-Saharan Africa,Lower middle income,Nigeria,,,0.514024001,Abuja,9.0764785,7.398574,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0aa3,Nicaragua,GEOM174,NIC,NI,NIC,558,Nicaragua,19,Americas,,,,,13,Central America,,,,,,,,,NI,NIC,NICARAGUA,389,"North & Central America, regional",Nicaragua,377,America (North & Central America),Nicaragua,NIC,558,Nicaragua,,6,Western Hemisphere,Lower middle income,Nicaragua,,,0.631432134,Managua,12.1149926,-86.2361744,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0aa4,Netherlands,GEOM175,NLD,NL,NLD,528,Netherlands,150,Europe,,,,,155,Western Europe,,,,,,,,,NL,NLD,,89,"Europe, regional",,71,Europe,Netherlands,NLD,528,,,2,Europe and Eurasia,High income,Netherlands,,,0.921793512,Amsterdam,52.3702157,4.8951679,Country,,,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0aa5,Norway,GEOM176,NOR,NO,NOR,578,Norway,150,Europe,,,,,154,Northern Europe,,,,,,,,,NO,NOR,,89,"Europe, regional",,71,Europe,Norway,NOR,578,,,2,Europe and Eurasia,High income,Norway,,,0.94387728,Oslo,59.9138688,10.7522454,Country,,,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0aa6,Nepal,GEOM177,NPL,NP,NPL,524,Nepal,142,Asia,,,,,34,Southern Asia,,,,,,,,,NP,NPL,NEPAL,689,"South & Central Asia, regional",Nepal,540,Asia (Middle East Asia),Nepal,NPL,524,Nepal,,4,South and Central Asia,Low income,Nepal,,,0.547536525,Kathmandu,27.7172453,85.3239605,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0aa7,Nauru,GEOM178,NRU,NR,NRU,520,Nauru,9,Oceania,,,,,57,Micronesia,,,,,,,,,NR,NRU,,889,"Oceania, regional",,831,Oceania,Small Island Developing States,NRU,520,,,1,East Asia and Oceania,High income,Small Island Developing States,,,0.66002928,Yaren,-0.5466857,166.9210913,Country,,,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0aa8,Niue,GEOM179,NIU,NU,NIU,570,Niue,9,Oceania,,,,,61,Polynesia,,,,,,,,,NU,NIU,,889,"Oceania, regional",,831,Oceania,Small Island Developing States,NIU,570,,,1,East Asia and Oceania,,Small Island Developing States,,,0.66002928,Alofi,-19.0553711,-169.9178709,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0aa9,New Zealand,GEOM180,NZL,NZ,NZL,554,New Zealand,9,Oceania,,,,,53,Australia and New Zealand,,,,,,,,,NZ,NZL,NEW ZEALAND,889,"Oceania, regional",New Zealand,831,Oceania,New Zealand,NZL,554,New Zealand,,1,East Asia and Oceania,High income,New Zealand,,,0.913497656,Wellington,-41.2864603,174.776236,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0aaa,Oman,GEOM181,OMN,OM,OMN,512,Oman,142,Asia,,,,,145,Western Asia,,,,,,,,,OM,OMN,OMAN,589,"Middle East, regional",Oman,540,Asia (Middle East Asia),Oman,OMN,512,Oman,,4,South and Central Asia,High income,Oman,,,0.793019477,Muscat,23.58589,58.4059227,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0aab,Panama,GEOM182,PAN,PA,PAN,591,Panama,19,Americas,,,,,13,Central America,,,,,,,,,PA,PAN,PANAMA,389,"North & Central America, regional",Panama,377,America (North & Central America),Panama,PAN,591,Panama,,6,Western Hemisphere,Upper middle income,Panama,,,0.779677597,Panama City,8.9823792,-79.5198696,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0aac,Peru,GEOM183,PER,PE,PER,604,Peru,19,Americas,,,,,5,South America,,,,,,,,,PE,PER,PERU,489,"South America, regional",Peru,377,America (North & Central America),Peru,PER,604,Peru,,6,Western Hemisphere,Upper middle income,Peru,,,0.734203129,Lima,-12.046374,-77.0427934,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0aad,French Polynesia,GEOM184,PYF,PF,PYF,258,French Polynesia,9,Oceania,,,,,61,Polynesia,,,,,,,,,PF,PYF,,889,"Oceania, regional",,831,Oceania,Small Island Developing States,PYF,258,,,1,East Asia and Oceania,High income,Small Island Developing States,,,0.66002928,Papeete,-17.5516251,-149.5584758,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0aae,Papua New Guinea,GEOM185,PNG,PG,PNG,598,Papua New Guinea,9,Oceania,,,,,54,Melanesia,,,,,,,,,PG,PNG,PAPUA NEW GUINEA,889,"Oceania, regional",Papua New Guinea,831,Oceania,Papua New Guinea,PNG,598,Papua New Guinea,,1,East Asia and Oceania,Lower middle income,Papua New Guinea,,,0.505259362,Port Moresby,-9.4438004,147.1802671,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0aaf,Philippines,GEOM186,PHL,PH,PHL,608,Philippines,142,Asia,,,,,35,South-Eastern Asia,,,,,,,,,PH,PHL,PHILIPPINES (THE),789,"Far East Asia, regional",Philippines,540,Asia (Middle East Asia),Philippines,PHL,608,Philippines,,4,South and Central Asia,Lower middle income,Philippines,,,0.668218346,Manila,14.5995124,120.9842195,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0ab0,Pakistan,GEOM187,PAK,PK,PAK,586,Pakistan,142,Asia,,,,,34,Southern Asia,,,,,,,,,PK,PAK,PAKISTAN,689,"South & Central Asia, regional",Pakistan,540,Asia (Middle East Asia),Pakistan,PAK,586,Pakistan,,4,South and Central Asia,Lower middle income,Pakistan,,,0.538381762,Islamabad,33.7293882,73.0931461,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0ab1,Poland,GEOM188,POL,PL,POL,616,Poland,150,Europe,,,,,151,Eastern Europe,,,,,,,,,PL,POL,,89,"Europe, regional",,71,Europe,Poland,POL,616,,,2,Europe and Eurasia,High income,Poland,,,0.842677828,Warsaw,52.2296756,21.0122287,Country,,,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0ab2,Saint Pierre And Miquelon,GEOM189,SPM,PM,SPM,666,Saint Pierre and Miquelon,19,Americas,,,,,21,Northern America,,,,,,,,,PM,SPM,,389,"North & Central America, regional",,377,America (North & Central America),,SPM,666,,,6,Western Hemisphere,,,,,,St. Pierre,-21.2366145,55.5358152,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0ab3,Pitcairn,GEOM190,PCN,PN,PCN,612,Pitcairn,9,Oceania,,,,,61,Polynesia,,,,,,,,,PN,PCN,,889,"Oceania, regional",,831,Oceania,,PCN,612,,,1,East Asia and Oceania,,,,,,Adamstown,40.2412035,-76.0563303,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
58642a2568c6b627b89e0ab4,Puerto Rico,GEOM191,PRI,PR,PRI,630,Puerto Rico,19,Americas,,,,,29,Caribbean,,,,,,,,,PR,PRI,,389,"North & Central America, regional",,377,America (North & Central America),Small Island Developing States,PRI,630,,,6,Western Hemisphere,High income,Small Island Developing States,,,0.66002928,San Juan,18.4655394,-66.1057355,Country,"Name is based on ISO Alpha 3 code, pulled from ISO where possible and if not within official ISO than the DAC/CRS name has been used.",,,"Cited from UNDP 2015 Human Development Index Data, http://hdr.undp.org/sites/default/files/2015_statistical_annex_tables_all.xls","Where possible, the ISO numeric code has been given. Where not possible, either the UN, MF, DAC region code, or Calling Code has been used preferably in that same order where a three digit identifier not in use elsewhere in this list was available."
